chromatin	encode	GRCh38	UBERON_0003663	hindlimb_muscle	26355822	171615
chromatin	encode	GRCh38	UBERON_0004264	lower_leg_skin	34583277	219728
chromatin	encode	GRCh38	UBERON_0004538	left_kidney	89268597	470816
chromatin	encode	GRCh38	UBERON_0004539	right_kidney	61200310	279726
chromatin	encode	GRCh38	UBERON_0005270	renal_cortex_interstitium	44847365	214924
chromatin	encode	GRCh38	UBERON_0006631	right_atrium_auricular_region	91562207	538774
chromatin	encode	GRCh38	UBERON_0006920	esophagus_squamous_epithelium	40458151	257005
chromatin	encode	GRCh38	UBERON_0007610	tibial_artery	107392972	634510
chromatin	encode	GRCh38	UBERON_0008367	breast_epithelium	35162480	227185
chromatin	encode	GRCh38	UBERON_0008450	psoas_muscle	69568301	409798
chromatin	encode	GRCh38	UBERON_0008952	upper_lobe_of_left_lung	78875753	481096
chromatin	encode	GRCh38	UBERON_0010414	omental_fat_pad	40746770	261695
chromatin	encode	GRCh38	UBERON_0011907	gastrocnemius_medialis	111918154	651814
chromatin	encode	GRCh38	UBERON_0018115	left_renal_pelvis	23666422	127445
chromatin	encode	GRCh38	UBERON_0018116	right_renal_pelvis	25587302	137510
chromatin	encode	GRCh38	UBERON_0018117	left_renal_cortex_interstitium	28175664	146021
chromatin	encode	GRCh38	UBERON_0018118	right_renal_cortex_interstitium	21724651	118844
chromatin	encode	GRCh38_with_liftover	CL_0000062	osteoblast	152217430	936695
chromatin	encode	GRCh38_with_liftover	CL_0000084	T-cell	28798659	165046
chromatin	encode	GRCh38_with_liftover	CL_0000127	astrocyte	87610494	513775
chromatin	encode	GRCh38_with_liftover	CL_0000182	hepatocyte	17617551	105744
chromatin	encode	GRCh38_with_liftover	CL_0000188	skeletal_muscle_cell	22344876	143286
chromatin	encode	GRCh38_with_liftover	CL_0000236	B_cell	43339157	236244
chromatin	encode	GRCh38_with_liftover	CL_0000312	keratinocyte	47396013	236327
chromatin	encode	GRCh38_with_liftover	CL_0000351	trophoblast_cell	148815755	786275
chromatin	encode	GRCh38_with_liftover	CL_0000515	skeletal_muscle_myoblast	79363369	494469
chromatin	encode	GRCh38_with_liftover	CL_0000545	T-helper_1_cell	41016851	215087
chromatin	encode	GRCh38_with_liftover	CL_0000546	T-helper_2_cell	48205036	274325
chromatin	encode	GRCh38_with_liftover	CL_0000623	natural_killer_cell	33305533	198761
chromatin	encode	GRCh38_with_liftover	CL_0000624	CD4-positive,_alpha-beta_T_cell	50223755	280697
chromatin	encode	GRCh38_with_liftover	CL_0000625	CD8-positive,_alpha-beta_T_cell	45437741	255865
chromatin	encode	GRCh38_with_liftover	CL_0000706	choroid_plexus_epithelial_cell	61124297	381224
chromatin	encode	GRCh38_with_liftover	CL_0000746	cardiac_muscle_cell	54475652	338468
chromatin	encode	GRCh38_with_liftover	CL_0000895	naive_thymus-derived_CD4-positive,_alpha-beta_T_cell	19386468	121259
chromatin	encode	GRCh38_with_liftover	CL_0000899	T-helper_17_cell	16947439	107733
chromatin	encode	GRCh38_with_liftover	CL_0001054	CD14-positive_monocyte	65093207	359025
chromatin	encode	GRCh38_with_liftover	CL_0001059	common_myeloid_progenitor,_CD34-positive	71164949	389034
chromatin	encode	GRCh38_with_liftover	CL_0002188	glomerular_endothelial_cell	15591518	91872
